activity_id,institution_id,source_id,experiment_id,frequency,realm,table_id,member_id,grid_label,variable_id,time_range,chunk_freq,platform,dimensions,cell_methods,standard_name,pass_qc,path
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,19510101-19601231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.19510101-19601231.t_ref_min.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,19410101-19501231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.19410101-19501231.t_ref_min.nc
dev,,archive,SPEAR,day,atmos_daily,,,,t_ref_min,19710101-19801231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.19710101-19801231.t_ref_min.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19410101-19501231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/land_daily/ts/daily/10yr/land_daily.19410101-19501231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19210101-19301231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/land_daily/ts/daily/10yr/land_daily.19210101-19301231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19510101-19601231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/land_daily/ts/daily/10yr/land_daily.19510101-19601231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19610101-19701231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/land_daily/ts/daily/10yr/land_daily.19610101-19701231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19710101-19801231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/land_daily/ts/daily/10yr/land_daily.19710101-19801231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19810101-19901231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/land_daily/ts/daily/10yr/land_daily.19810101-19901231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19310101-19401231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/land_daily/ts/daily/10yr/land_daily.19310101-19401231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,19910101-20001231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/land_daily/ts/daily/10yr/land_daily.19910101-20001231.snow.nc
dev,,archive,SPEAR,day,land_daily,,,,snow,20010101-20101231,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/land_daily/ts/daily/10yr/land_daily.20010101-20101231.snow.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,192101-193012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.192101-193012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,193101-194012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.193101-194012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,194101-195012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.194101-195012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,195101-196012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.195101-196012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,196101-197012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.196101-197012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,198101-199012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.198101-199012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,199101-200012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.199101-200012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,200101-201012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.200101-201012.WVP.nc
dev,,archive,SPEAR,mon,atmos,,,,WVP,197101-198012,10yr,SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Hist_AllForc_IC1921_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.197101-198012.WVP.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,205101-206012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.205101-206012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,202101-203012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.202101-203012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,204101-205012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.204101-205012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,207101-208012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.207101-208012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,203101-204012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.203101-204012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,206101-207012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.206101-207012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,208101-209012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.208101-209012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,209101-210012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.209101-210012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,ssh,201101-202012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.201101-202012.ssh.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,205101-206012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.205101-206012.MLD_003.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,202101-203012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.202101-203012.MLD_003.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,207101-208012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.207101-208012.MLD_003.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,203101-204012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.203101-204012.MLD_003.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,204101-205012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.204101-205012.MLD_003.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,206101-207012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.206101-207012.MLD_003.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,208101-209012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.208101-209012.MLD_003.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,209101-210012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.209101-210012.MLD_003.nc
dev,,archive,SPEAR,mon,ocean,,,,MLD_003,201101-202012,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/ocean/ts/monthly/10yr/ocean.201101-202012.MLD_003.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily,,,,slp,2011010100-2020123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.2011010100-2020123123.slp.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily,,,,slp,2051010100-2060123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.2051010100-2060123123.slp.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily,,,,slp,2031010100-2040123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.2031010100-2040123123.slp.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily,,,,slp,2041010100-2050123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.2041010100-2050123123.slp.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily,,,,slp,2021010100-2030123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.2021010100-2030123123.slp.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily,,,,slp,2061010100-2070123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.2061010100-2070123123.slp.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily,,,,slp,2071010100-2080123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.2071010100-2080123123.slp.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily,,,,slp,2091010100-2100123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.2091010100-2100123123.slp.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily,,,,slp,2081010100-2090123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily/ts/6hr/10yr/atmos_4xdaily.2081010100-2090123123.slp.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,2031010100-2040123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2031010100-2040123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,2021010100-2030123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2021010100-2030123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,2071010100-2080123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2071010100-2080123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,2061010100-2070123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2061010100-2070123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,2081010100-2090123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2081010100-2090123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,2091010100-2100123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2091010100-2100123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,2011010100-2020123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2011010100-2020123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,2051010100-2060123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2051010100-2060123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,precip,2041010100-2050123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2041010100-2050123123.precip.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,2041010100-2050123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2041010100-2050123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,2031010100-2040123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2031010100-2040123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,2021010100-2030123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2021010100-2030123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,2071010100-2080123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2071010100-2080123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,2061010100-2070123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2061010100-2070123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,2081010100-2090123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2081010100-2090123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,2091010100-2100123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2091010100-2100123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,2011010100-2020123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2011010100-2020123123.snow_tot.nc
dev,,archive,SPEAR,6hr,atmos_4xdaily_avg,,,,snow_tot,2051010100-2060123123,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_4xdaily_avg/ts/6hr/10yr/atmos_4xdaily_avg.2051010100-2060123123.snow_tot.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,20110101-20201231,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20110101-20201231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,20410101-20501231,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20410101-20501231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,20510101-20601231,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20510101-20601231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,20310101-20401231,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20310101-20401231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,20610101-20701231,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20610101-20701231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,20710101-20801231,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20710101-20801231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,20810101-20901231,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20810101-20901231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,20910101-21001231,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20910101-21001231.wind_ref.nc
dev,,archive,SPEAR,day,atmos_daily,,,,wind_ref,20210101-20301231,10yr,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,,ts,,False,/archive/wfc/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos_daily/ts/daily/10yr/atmos_daily.20210101-20301231.wind_ref.nc
